,CumBOE,CumGas,CumOil,DrillType,Field,First6BOE,FirstProdDate,GrossPerforatedInterval,HorizontalLength,LowerPerforation,OperatorAlias,Range,TargetFormation,TotalDepth,Township,TreatmentJobCount,UpperPerforation,VerticalDepth,WellName,WellNumber,gel,sandmass,slick,xlinkgel
5123364340000,80561.0,204937.0,46405.0,H,WATTENBERG,46246.0,2015-03-01,3893.0,4328.43,11269.0,EXTRACTION O&G,67W,NIOBRARA,11269.0,05N,2.0,7376.0,6953.0,RANCHO WATER VALLEY,4,0.0,3879399.6843893365,1.0,1.0
5123364380000,139811.0,367786.0,78513.0,H,WATTENBERG,54346.0,2015-03-01,4853.0,5270.35,12291.0,EXTRACTION O&G,67W,NIOBRARA,12321.0,05N,1.0,7438.0,6953.0,RANCHO WATER VALLEY,10,0.0,5107802.393064296,1.0,1.0
5123364790000,97083.0,271751.0,51791.0,H,WATTENBERG,34680.0,2014-03-01,4225.0,5021.8,11679.0,PDC ENERGY,64W,NIOBRARA,11679.0,07N,1.0,7454.0,6949.0,RICHTER,34R-223,0.0,3297833.260671127,1.0,1.0
5123364960000,132681.0,413602.0,63747.0,H,WATTENBERG,60999.0,2013-07-01,3587.0,4559.02,10750.0,NOBLE ENERGY,64W,NIOBRARA,10833.0,05N,2.0,7163.0,6551.0,SLW RANCH STATE,B13-69HN,0.0,3354405.686208866,1.0,1.0
5123365000000,110210.0,259892.0,66895.0,H,WATTENBERG,64901.0,2016-08-01,7013.0,6953.5,14713.0,ANADARKO,68W,NIOBRARA,14775.0,03N,1.0,7700.0,7032.0,MCKINSTRY,7N-21HZ,0.0,5258072.785079196,1.0,0.0
5123365020000,152925.0,543097.0,62409.0,H,WATTENBERG,53413.0,2013-07-01,3649.0,4536.26,10734.0,NOBLE ENERGY,64W,NIOBRARA,10812.0,05N,2.0,7085.0,6548.0,SLW RANCH STATE,B12-63-1HN,0.0,3442639.4630429684,1.0,1.0
5123365050000,197425.0,721240.0,77218.0,H,WATTENBERG,60962.0,2013-10-01,4343.0,4884.86,11535.0,NOBLE ENERGY,64W,NIOBRARA,11733.0,05N,2.0,7192.0,6571.0,SLW RANCH,B12-79HN,0.0,4081583.14698437,1.0,1.0
5123365130000,174660.0,452108.0,99309.0,H,WATTENBERG,74745.0,2016-08-01,7046.0,6929.96,14759.0,ANADARKO,68W,NIOBRARA,14821.0,03N,1.0,7713.0,7051.0,MCKINSTRY,21N-21HZ,0.0,5266883.311610024,1.0,0.0
5123365170000,206169.0,753573.0,80573.0,H,WATTENBERG,48084.0,2014-01-01,6457.0,6788.8,14009.0,ANADARKO,66W,NIOBRARA,14009.0,03N,1.0,7552.0,7177.97,DCP,37N-17HZ,0.0,3348869.4709656094,1.0,1.0
5123365210000,195538.0,780858.0,65395.0,H,WATTENBERG,45424.0,2013-11-01,4443.0,4543.6,12088.0,ANADARKO,66W,NIOBRARA,12088.0,03N,1.0,7645.0,7125.64,HEDGE,16N-22HZ,0.0,2243223.2318533747,1.0,1.0
5123365270000,195328.0,503234.0,111456.0,H,WATTENBERG,53211.0,2014-09-01,6504.0,7176.75,14006.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,14125.0,03N,1.0,7502.0,7164.0,BILLINGS,2E-18H,0.0,2006372.0904550771,1.0,1.0
5123365300000,194709.0,515664.0,108765.0,H,WATTENBERG,49107.0,2014-09-01,6302.0,7194.04,14121.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,14195.0,03N,1.0,7819.0,7150.0,BILLINGS,2C-18H,0.0,12227876.608046204,1.0,1.0
5123365310000,205263.0,446488.0,130848.0,H,WATTENBERG,55808.0,2014-09-01,6651.0,7276.0,14236.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,14305.0,03N,2.0,7585.0,7242.0,BILLINGS,2A-18H,0.0,2280603.1295642564,1.0,1.0
5123365320000,249566.0,964627.0,88795.0,H,WATTENBERG,68758.0,2013-07-01,3577.0,4520.56,10697.0,NOBLE ENERGY,64W,NIOBRARA,10779.0,05N,2.0,7120.0,6560.0,SLW RANCH STATE,B12-62-1HN,0.0,3364572.7532449802,1.0,1.0
5123365330000,337714.0,1108321.0,152994.0,H,WATTENBERG,96377.0,2013-06-01,8360.0,9301.88,15528.0,NOBLE ENERGY,64W,NIOBRARA,15648.0,05N,2.0,7168.0,6580.0,LUCCI STATE,B01-69 HNL,0.0,7531806.071887857,1.0,1.0
5123365650000,158554.0,572185.0,63190.0,H,WATTENBERG,52199.0,2013-11-01,4017.0,4540.85,12122.0,ANADARKO,67W,NIOBRARA,12122.0,01N,1.0,8105.0,7662.01,JELTS,37N-19HZ,0.0,1992525.2704782255,1.0,1.0
5123365800000,115105.0,173162.0,86245.0,H,WATTENBERG,45971.0,2013-05-01,3739.0,4466.51,10610.0,NOBLE ENERGY,62W,NIOBRARA,10705.0,05N,1.0,6871.0,6391.0,BRONCO STATE,AF10-64-1HN,0.0,3181287.9796263115,1.0,1.0
5123365820000,97749.0,174649.0,68641.0,H,WATTENBERG,48691.0,2013-06-01,4026.0,4520.78,10728.0,BONANZA CREEK ENERGY,61W,NIOBRARA,10831.0,05N,1.0,6702.0,6162.0,PRONGHORN,F-J-10HNB,0.0,3451885.4259566497,1.0,1.0
5123365830000,88920.0,158061.0,62576.0,H,WATTENBERG,39881.0,2013-06-01,4120.0,4750.71,10981.0,BONANZA CREEK ENERGY,61W,NIOBRARA,11084.0,05N,1.0,6861.0,6237.0,PRONGHORN,K-O-10HNC,0.0,3444821.0249585486,1.0,1.0
5123366030000,268960.0,791818.0,136990.0,H,WATTENBERG,70920.0,2013-11-01,4636.0,5625.17,12353.0,ANADARKO,66W,NIOBRARA,12353.0,03N,1.0,7717.0,7288.84,RATTLER,36N-3HZ,0.0,2391367.066386185,1.0,1.0
5123366050000,346976.0,993415.0,181407.0,H,WATTENBERG,86912.0,2013-11-01,4546.0,5625.38,12287.0,ANADARKO,66W,NIOBRARA,12287.0,03N,1.0,7741.0,7313.42,RATTLER,14N-3HZ,0.0,2126106.344524369,1.0,1.0
5123366060000,287515.0,995818.0,121545.0,H,WATTENBERG,75687.0,2013-11-01,4573.0,5696.49,12341.0,ANADARKO,66W,NIOBRARA,12341.0,03N,1.0,7768.0,7329.02,RATTLER,35N-3HZ,0.0,2136585.9983394546,1.0,1.0
5123366280000,171498.0,561018.0,77995.0,H,WATTENBERG,41515.0,2013-06-01,3973.0,3826.51,11199.0,CRESTONE PEAK RESOURCES OPERATING LLC,63W,NIOBRARA,11260.0,05N,1.0,7226.0,6383.0,STATE PETERSON,2F-20H,0.0,2876942.5837189155,1.0,1.0
5123366320000,165223.0,543223.0,74686.0,H,WATTENBERG,47241.0,2013-06-01,3954.0,3689.93,11136.0,CRESTONE PEAK RESOURCES OPERATING LLC,63W,NIOBRARA,11200.0,05N,1.0,7182.0,6422.0,STATE PETERSON,2B-20H,0.0,2895775.1475540935,1.0,1.0
5123366480000,97686.0,258223.0,54649.0,H,WATTENBERG,12818.0,2014-12-01,4666.0,4954.06,12189.0,EXTRACTION O&G,67W,NIOBRARA,12189.0,06N,1.0,7523.0,7137.0,PAVISTMA,6,0.0,5257973.310818613,1.0,1.0
5123366550000,196619.0,466155.0,118926.0,H,WATTENBERG,72920.0,2015-01-01,8927.0,9427.36,16650.0,EXTRACTION O&G,67W,NIOBRARA,16841.0,06N,1.0,7723.0,7142.0,PAVISTMA,9,0.0,10393537.0612903,1.0,1.0
5123366720000,87751.0,154884.0,61937.0,H,WATTENBERG,33002.0,2013-08-01,3844.0,4873.04,11204.0,NOBLE ENERGY,62W,NIOBRARA,11300.0,06N,1.0,7360.0,6813.0,WELLS RANCH AE,"=""05-65HN""",0.0,3008876.2312632417,1.0,1.0
5123366730000,100200.0,183194.0,69668.0,H,WATTENBERG,19967.0,2013-07-01,3941.0,4931.85,11211.0,NOBLE ENERGY,62W,NIOBRARA,11305.0,06N,1.0,7270.0,6750.0,WELLS RANCH AE,"=""05-65-1HN""",0.0,2992888.426533384,1.0,1.0
5123366740000,76171.0,161598.0,49238.0,H,WATTENBERG,16782.0,2013-07-01,3785.0,4838.52,11028.0,NOBLE ENERGY,62W,NIOBRARA,11118.0,06N,1.0,7243.0,6724.0,WELLS RANCH AE,"=""05-66-1HN""",0.0,3028470.1217069514,1.0,1.0
5123367000000,94343.0,191792.0,62378.0,H,WATTENBERG,32631.0,2013-11-01,8845.0,9813.74,16284.0,NOBLE ENERGY,64W,NIOBRARA,16406.0,07N,1.0,7439.0,6857.0,SHABLE USX PC AB,11-62-1HNL,0.0,7405772.777060596,1.0,1.0
5123367180000,396131.0,1339044.0,172957.0,H,WATTENBERG,101303.0,2013-08-01,9074.0,9655.17,16620.0,ANADARKO,65W,NIOBRARA,16620.0,02N,1.0,7546.0,7207.03,CROWDER,16N-19HZ,0.0,4870457.89127443,1.0,1.0
5123367410000,254993.0,829845.0,116685.0,H,WATTENBERG,58833.0,2014-07-01,341.0,5680.04,12448.0,ANADARKO,66W,NIOBRARA,12633.0,02N,1.0,12107.0,7343.7,TURKEY,16N-27HZ,0.0,4756560.022606833,1.0,1.0
5123367430000,256547.0,807962.0,121887.0,H,WATTENBERG,60007.0,2014-07-01,4566.0,5658.37,12395.0,ANADARKO,66W,NIOBRARA,12598.0,02N,1.0,7829.0,7367.63,GOBBLER,37N-27HZ,0.0,3485251.596911167,1.0,1.0
5123367490000,261225.0,871684.0,115944.0,H,WATTENBERG,64437.0,2013-07-01,3806.0,4862.25,11678.0,ANADARKO,65W,NIOBRARA,11678.0,02N,1.0,7872.0,7107.46,MELBON,23N-8HZ,0.0,3207956.063628589,1.0,1.0
5123367540000,212449.0,732277.0,90403.0,H,WATTENBERG,54567.0,2013-07-01,3892.0,4646.53,11607.0,ANADARKO,65W,NIOBRARA,11607.0,02N,1.0,7715.0,7092.21,MELBON,19N-E8HZ,0.0,3180282.5434332644,1.0,1.0
5123367550000,164774.0,447413.0,90205.0,H,WATTENBERG,52378.0,2013-07-01,4048.0,4676.9,11634.0,ANADARKO,65W,NIOBRARA,11634.0,02N,1.0,7586.0,7131.77,MELBON,12N-8HZ,0.0,2026637.7428571042,1.0,1.0
5123367600000,108902.0,343072.0,51723.0,H,WATTENBERG,37499.0,2013-07-01,4018.0,4678.6,11684.0,ANADARKO,65W,NIOBRARA,11684.0,02N,1.0,7666.0,7226.74,MELBON,19N-W8HZ,0.0,1855394.7427001938,1.0,1.0
5123367680000,104660.0,233294.0,65778.0,H,WATTENBERG,25938.0,2013-07-01,3727.0,4856.8,11081.0,NOBLE ENERGY,62W,NIOBRARA,11177.0,06N,1.0,7354.0,6725.0,WELLS RANCH AE,"=""05-63-1HN""",0.0,3239594.224433629,1.0,1.0
5123367690000,140270.0,333856.0,84627.0,H,WATTENBERG,29382.0,2013-07-01,3841.0,4979.19,11198.0,NOBLE ENERGY,62W,NIOBRARA,11294.0,06N,2.0,7357.0,6691.0,WELL RANCH AE,"=""08-69HN""",0.0,3274434.977465109,1.0,1.0
5123367710000,97590.0,187360.0,66363.0,H,WATTENBERG,23135.0,2013-07-01,3699.0,4862.21,10996.0,NOBLE ENERGY,62W,NIOBRARA,11104.0,06N,1.0,7297.0,6708.0,WELLS RANCH AE,"=""05-64-1HN""",0.0,3262120.608894575,1.0,1.0
5123367770000,174045.0,586415.0,76309.0,H,WATTENBERG,56958.0,2013-10-01,3937.0,4523.45,11676.0,CRESTONE PEAK RESOURCES OPERATING LLC,66W,NIOBRARA,12060.0,02N,2.0,7739.0,7364.65,IONE,1F-10H,0.0,1659701.955273246,1.0,0.0
5123367970000,206606.0,708554.0,88514.0,H,WATTENBERG,54237.0,2014-02-01,3999.0,4454.9,11955.0,ANADARKO,67W,NIOBRARA,11955.0,01N,1.0,7956.0,7438.0,HOWARD,3N-21HZ,0.0,3181450.9196586697,1.0,1.0
5123368110000,276889.0,985142.0,112699.0,H,WATTENBERG,69091.0,2013-11-01,4253.0,5123.29,12099.0,ANADARKO,66W,NIOBRARA,12099.0,02N,1.0,7846.0,7306.0,TURKEY SPRINGS,27N-14HZ,0.0,2131586.1145759453,1.0,1.0
5123368140000,235597.0,792459.0,103520.0,H,WATTENBERG,54103.0,2013-11-01,4212.0,5206.22,12064.0,ANADARKO,66W,NIOBRARA,12064.0,02N,1.0,7852.0,7338.38,TURKEY SPRINGS,1N-14HZ,0.0,2230258.6102642496,1.0,1.0
5123368170000,93059.0,237525.0,53471.0,H,WATTENBERG,61209.0,2013-10-01,4219.0,4534.27,11930.0,ANADARKO,66W,NIOBRARA,11928.0,02N,1.0,7711.0,7360.02,GOBBLER,2N-23HZ,0.0,1878342.1299429585,1.0,1.0
5123368180000,169247.0,648536.0,61158.0,H,WATTENBERG,49271.0,2013-10-01,4000.0,4588.48,11915.0,ANADARKO,66W,NIOBRARA,11915.0,02N,1.0,7915.0,7385.95,GOBBLER,27N-23HZ,0.0,1799563.4208250481,1.0,1.0
5123368260000,149072.0,362857.0,88596.0,H,WATTENBERG,40368.0,2013-11-01,4481.0,5533.77,11622.0,NOBLE ENERGY,62W,NIOBRARA,11705.0,06N,1.0,7141.0,6630.0,WELLS RANCH USX AA,13-63-1HN,0.0,3780896.8093282986,1.0,1.0
5123368270000,168246.0,417257.0,98703.0,H,WATTENBERG,43919.0,2013-11-01,4257.0,5380.46,11443.0,NOBLE ENERGY,62W,NIOBRARA,11560.0,06N,2.0,7186.0,6664.0,WELLS RANCH USX AA,13-65-1HN,0.0,3883581.8659812245,1.0,1.0
5123368290000,92048.0,216577.0,55952.0,H,WATTENBERG,42412.0,2013-11-01,2725.0,3568.67,9935.0,NOBLE ENERGY,62W,NIOBRARA,10058.0,06N,1.0,7210.0,6697.0,WELLS RANCH USX AA,13-63HN,0.0,2357421.6289260145,1.0,1.0
5123368300000,198174.0,399385.0,131610.0,H,WATTENBERG,56743.0,2013-11-01,4447.0,5609.77,11805.0,NOBLE ENERGY,62W,NIOBRARA,11926.0,06N,2.0,7358.0,6637.0,WELLS RANCH USX AA,13-62-1HN,0.0,4022056.6441417206,1.0,1.0
5123368380000,126295.0,334870.0,70483.0,H,WATTENBERG,42133.0,2013-10-01,3734.0,4356.3,11520.0,CRESTONE PEAK RESOURCES OPERATING LLC,66W,NIOBRARA,11942.0,01N,1.0,7786.0,7379.03,MATHEWS,4E-14H,0.0,2695682.7931071096,1.0,0.0
5123368430000,273457.0,782764.0,142996.0,H,WATTENBERG,51987.0,2014-01-01,4085.0,4200.19,11705.0,ANADARKO,66W,NIOBRARA,11705.0,03N,1.0,7620.0,7165.71,USA FED,27N EAST-36HZ,0.0,3218603.9620794156,1.0,1.0
5123368450000,290009.0,787681.0,158729.0,H,WATTENBERG,53547.0,2014-01-01,4002.0,4181.11,11677.0,ANADARKO,66W,NIOBRARA,11677.0,03N,1.0,7675.0,7160.57,USA FED,"=""01N-36HZ""",0.0,2880823.9415208027,1.0,1.0
5123368460000,242725.0,689464.0,127814.0,H,WATTENBERG,51670.0,2014-01-01,3907.0,4137.9,11703.0,ANADARKO,66W,NIOBRARA,11703.0,03N,1.0,7796.0,7265.12,USA FED,28N-36HZ,0.0,2957664.958982772,1.0,1.0
5123368540000,116650.0,296892.0,67168.0,H,WATTENBERG,51836.0,2013-09-01,3882.0,4363.95,11420.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,11680.0,03N,1.0,7538.0,7044.28,STATE,1H-16H,0.0,2861543.285105456,1.0,1.0
5123368720000,297389.0,995373.0,131493.0,H,WATTENBERG,54514.0,2013-09-01,6816.0,7751.1,14570.0,ANADARKO,65W,NIOBRARA,14693.0,02N,1.0,7754.0,7226.55,THOMSEN,36N-18HZ,0.0,3772040.2749690698,1.0,0.0
5123368740000,134608.0,262030.0,90936.0,H,WATTENBERG,56810.0,2013-08-01,4035.0,4516.74,10903.0,BONANZA CREEK ENERGY,62W,NIOBRARA,10903.0,05N,1.0,6868.0,6287.0,STATE ANTELOPE,34-31-28HNB,0.0,3410772.9640373136,1.0,1.0
5123368770000,88438.0,196800.0,55638.0,H,WATTENBERG,35136.0,2013-07-01,3893.0,4477.44,10700.0,BONANZA CREEK ENERGY,62W,NIOBRARA,10850.0,05N,1.0,6807.0,6280.0,STATE ANTELOPE,14-11-28HNB,0.0,3496245.851087213,1.0,1.0
5123368780000,99536.0,189231.0,67997.0,H,WATTENBERG,39183.0,2013-07-01,3986.0,4505.84,10831.0,BONANZA CREEK ENERGY,62W,NIOBRARA,10860.0,05N,2.0,6845.0,6271.0,STATE ANTELOPE,E14-A11-28HNB,0.0,3447427.1787321847,1.0,1.0
5123368840000,68628.0,151126.0,43440.0,H,WATTENBERG,23920.0,2013-09-01,2699.0,3782.23,10001.0,NOBLE ENERGY,63W,NIOBRARA,10086.0,06N,1.0,7302.0,6679.0,WELLS RANCH USX AA,23-63HN,0.0,2336487.750875316,1.0,1.0
5123368850000,87349.0,201137.0,53826.0,H,WATTENBERG,30749.0,2013-09-01,3845.0,4854.57,11033.0,NOBLE ENERGY,63W,NIOBRARA,11125.0,06N,2.0,7188.0,6689.0,WELLS RANCH USX AA,23-63-1HN,0.0,3272931.832412908,1.0,1.0
5123368950000,198135.0,563176.0,104272.0,H,WATTENBERG,45660.0,2014-01-01,4034.0,4041.06,11826.0,ANADARKO,66W,NIOBRARA,11826.0,03N,1.0,7792.0,7304.65,USA FED,29N-36HZ,0.0,3036367.677176569,1.0,1.0
5123368990000,151890.0,530876.0,63411.0,H,WATTENBERG,52226.0,2013-08-01,3838.0,4146.51,10513.0,HIGHPOINT OPERATING CORPORATION,63W,NIOBRARA,10509.0,05N,1.0,6675.0,6378.0,CVR,5-63-32-3340BH,0.0,3372540.9700260134,1.0,1.0
5123369040000,164817.0,551109.0,72966.0,H,WATTENBERG,47806.0,2013-12-01,3951.0,3970.62,12058.0,ANADARKO,67W,NIOBRARA,12058.0,01N,1.0,8107.0,7574.0,UNDERHILL,1N-17HZ,0.0,2032850.548568217,1.0,1.0
5123369140000,165214.0,608424.0,63810.0,H,WATTENBERG,26044.0,2014-12-01,4580.0,4777.91,12164.0,ANADARKO,66W,NIOBRARA,12402.0,03N,1.0,7584.0,7371.0,MORNING FRESH,23N-22HZ,1.0,3405933.4379526055,1.0,0.0
5123369260000,196537.0,687196.0,82004.0,H,WATTENBERG,62036.0,2013-11-01,4223.0,4475.23,12183.0,ANADARKO,67W,NIOBRARA,12183.0,01N,1.0,7960.0,7589.93,RALPH,35N-19HZ,0.0,2009994.029168047,1.0,1.0
5123369750000,212563.0,589582.0,114299.0,H,WATTENBERG,52243.0,2013-10-01,3955.0,4385.13,11703.0,CRESTONE PEAK RESOURCES OPERATING LLC,66W,NIOBRARA,11970.0,01N,1.0,7748.0,7442.0,MATHEWS,4A-14H,0.0,3008891.0088491924,1.0,1.0
5123369770000,100178.0,175237.0,70972.0,H,WATTENBERG,26867.0,2013-08-01,3786.0,4818.26,11069.0,NOBLE ENERGY,62W,NIOBRARA,11166.0,06N,2.0,7283.0,6787.0,WELLS RANCH AE,"=""05-67HN""",0.0,3258497.8557947655,1.0,1.0
5123369780000,116280.0,255079.0,73767.0,H,WATTENBERG,27174.0,2013-08-01,3808.0,4821.75,11022.0,NOBLE ENERGY,62W,NIOBRARA,11115.0,06N,2.0,7214.0,6703.0,WELLS RANCH AE,"=""05-67-1HN""",0.0,3286225.1281192754,1.0,1.0
5123369810000,109311.0,261976.0,65648.0,H,WATTENBERG,19048.0,2013-08-01,3785.0,4871.23,11056.0,NOBLE ENERGY,62W,NIOBRARA,11138.0,06N,1.0,7271.0,6790.0,WELLS RANCH AE,"=""05-68HN""",0.0,3239440.9707752764,1.0,1.0
5123369830000,197376.0,496110.0,114691.0,H,WATTENBERG,53433.0,2015-03-01,6430.0,6735.61,13969.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,14040.0,03N,1.0,7539.0,7065.0,BILLINGS,3A-18H L368,1.0,19751348.12934021,1.0,0.0
5123370080000,197597.0,602703.0,97147.0,H,WATTENBERG,80321.0,2016-08-01,7164.0,6876.38,14743.0,ANADARKO,68W,NIOBRARA,14805.0,03N,1.0,7579.0,7085.0,MCKINSTRY,2N-21HZ,0.0,5396869.509187853,1.0,0.0
5123370210000,153596.0,325909.0,99278.0,H,WATTENBERG,50560.0,2013-10-01,3869.0,4871.72,11041.0,NOBLE ENERGY,63W,NIOBRARA,11135.0,06N,1.0,7172.0,6660.0,WELLS RANCH USX,AA23-67-1HN,0.0,3295007.9880548655,1.0,1.0
5123370220000,130588.0,272799.0,85121.0,H,WATTENBERG,42042.0,2013-10-01,3831.0,4873.77,11047.0,NOBLE ENERGY,63W,NIOBRARA,11167.0,06N,1.0,7216.0,6730.0,WELLS RANCH USX,AA23-65HN,0.0,3324617.0286870915,1.0,1.0
5123370230000,109368.0,226101.0,71684.0,H,WATTENBERG,33782.0,2013-10-01,3847.0,4910.67,11089.0,NOBLE ENERGY,63W,NIOBRARA,11100.0,06N,2.0,7242.0,6664.0,WELLS RANCH USX,AA23-65-1HN,0.0,3247443.826988271,1.0,1.0
5123370240000,130982.0,288575.0,82886.0,H,WATTENBERG,42927.0,2013-10-01,3868.0,4855.64,10983.0,NOBLE ENERGY,63W,NIOBRARA,11078.0,06N,1.0,7115.0,6665.0,WELLS RANCH USX,AA23-66-1HN,0.0,3358228.0661951844,1.0,1.0
5123370310000,339585.0,1162108.0,145900.0,H,WATTENBERG,68886.0,2014-01-01,4636.0,5016.68,12202.0,ANADARKO,66W,NIOBRARA,12202.0,02N,1.0,7566.0,7123.42,KUNZMAN,14N-8HZ,0.0,3527690.4685977567,1.0,1.0
5123370320000,358983.0,1216129.0,156295.0,H,WATTENBERG,77524.0,2014-01-01,4085.0,4992.09,11863.0,ANADARKO,66W,NIOBRARA,11863.0,02N,1.0,7778.0,7169.25,KUNZMAN FEDERAL,30N-5HZR,0.0,3101099.616126183,1.0,1.0
5123370410000,203127.0,540500.0,113044.0,H,WATTENBERG,77126.0,2014-12-01,4292.0,3873.58,11813.0,EXTRACTION O&G,66W,NIOBRARA,11813.0,06N,1.0,7521.0,6931.0,HINER,36NB-19W,0.0,4406331.736094355,1.0,1.0
5123370420000,161656.0,393511.0,96071.0,H,WATTENBERG,79681.0,2014-12-01,4150.0,3974.78,11810.0,EXTRACTION O&G,66W,NIOBRARA,11910.0,06N,1.0,7660.0,7010.0,HINER,36NC-18W,0.0,4632319.4096469665,1.0,1.0
5123370480000,189140.0,643895.0,81824.0,H,WATTENBERG,52565.0,2013-11-01,4176.0,4596.6,11345.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,11415.0,03N,1.0,7169.0,7000.0,QUALLS,3F-28H,0.0,2413940.481679885,1.0,1.0
5123370610000,139616.0,287634.0,91677.0,H,WATTENBERG,45213.0,2013-06-01,4024.0,4294.85,11003.0,BONANZA CREEK ENERGY,63W,NIOBRARA,11003.0,05N,2.0,6979.0,6395.0,NORTH PLATTE,11-14-13HNB,0.0,3461418.311923131,1.0,1.0
5123370640000,188747.0,565079.0,94567.0,H,WATTENBERG,51011.0,2013-10-01,3663.0,4848.37,11750.0,ANADARKO,66W,NIOBRARA,11750.0,02N,1.0,8087.0,7405.46,GOBBLER,29N-23HZ,0.0,2010852.9423901588,1.0,1.0
5123370760000,445368.0,1392103.0,213351.0,H,WATTENBERG,85504.0,2013-11-01,4962.0,5596.76,12749.0,ANADARKO,66W,NIOBRARA,12749.0,03N,1.0,7787.0,7330.19,RATTLER,34N-3HZ,0.0,5178219.941109319,1.0,1.0
5123370770000,171814.0,364088.0,111133.0,H,WATTENBERG,51549.0,2013-11-01,4511.0,5554.98,11755.0,NOBLE ENERGY,62W,NIOBRARA,11830.0,06N,1.0,7244.0,6678.0,WELLS RANCH USX  AA,13-69-1HN,0.0,3884994.857315,1.0,1.0
5123370780000,171241.0,411223.0,102704.0,H,WATTENBERG,45375.0,2013-11-01,4475.0,5524.59,11721.0,NOBLE ENERGY,62W,NIOBRARA,11805.0,06N,2.0,7246.0,6755.0,WELLS RANCH USX AA,13-68-1HN,0.0,3944475.570404862,1.0,1.0
5123370800000,166176.0,363158.0,105650.0,H,WATTENBERG,48055.0,2013-11-01,4478.0,5565.83,11755.0,NOBLE ENERGY,62W,NIOBRARA,11837.0,06N,2.0,7277.0,6751.0,WELLS RANCH USX AA,13-67-1HN,0.0,3918451.685357521,1.0,1.0
5123370810000,124104.0,251467.0,82193.0,H,WATTENBERG,37248.0,2013-09-01,3875.0,4927.18,11112.0,NOBLE ENERGY,63W,NIOBRARA,11210.0,06N,2.0,7237.0,6737.42,WELLS RANCH USX,AE07-64-1HN,0.0,2659370.720387676,1.0,1.0
5123370820000,117127.0,245580.0,76197.0,H,WATTENBERG,43020.0,2013-09-01,3879.0,4897.73,11095.0,NOBLE ENERGY,63W,NIOBRARA,11187.0,06N,1.0,7216.0,6730.77,WELLS RANCH USX,AE07-63HN,0.0,3750882.4972272925,1.0,1.0
5123370840000,104268.0,231574.0,65672.0,H,WATTENBERG,31929.0,2013-08-01,3908.0,4880.29,11044.0,NOBLE ENERGY,63W,NIOBRARA,11122.0,06N,2.0,7136.0,6656.6,WELLS RANCH USX,AE07-63-1HN,0.0,3819047.516034537,1.0,1.0
5123370910000,113879.0,228117.0,75859.0,H,WATTENBERG,44531.0,2013-07-01,3865.0,4395.03,10626.0,BONANZA CREEK ENERGY,61W,NIOBRARA,10626.0,05N,2.0,6761.0,6107.0,PRONGHORN,P-T-8HNB,0.0,3437059.5596653363,1.0,1.0
5123370920000,129062.0,262394.0,85330.0,H,WATTENBERG,37063.0,2013-08-01,3903.0,4942.63,11110.0,NOBLE ENERGY,63W,NIOBRARA,11193.0,06N,2.0,7207.0,6666.7,WELLS RANCH USX,AE07-62-1HN,0.0,3273708.0366226253,1.0,1.0
5123370980000,126057.0,258922.0,82903.0,H,WATTENBERG,47314.0,2013-07-01,3958.0,4715.33,11098.0,BONANZA CREEK ENERGY,62W,NIOBRARA,11098.0,05N,2.0,7140.0,6430.0,ANTELOPE,K-O-29HNC,0.0,3466181.1413689354,1.0,1.0
5123371120000,238077.0,709761.0,119783.0,H,WATTENBERG,58033.0,2013-08-01,4129.0,4534.02,11910.0,ANADARKO,66W,NIOBRARA,11910.0,02N,1.0,7781.0,7322.38,WISHBONE,1N-24HZ,0.0,1948114.5263299549,1.0,1.0
5123371480000,196793.0,638664.0,90349.0,H,WATTENBERG,60509.0,2013-09-01,4035.0,4386.49,11810.0,ANADARKO,66W,NIOBRARA,11810.0,02N,1.0,7775.0,7375.71,WISHBONE,3N-E24HZ,0.0,1851667.5738680405,1.0,1.0
5123371560000,46108.0,87936.0,31452.0,H,WATTENBERG,19090.0,2013-11-01,3551.0,4514.59,10765.0,NOBLE ENERGY,63W,NIOBRARA,10841.0,07N,1.0,7214.0,6713.0,WAHLERT,AC23-69HN,0.0,3168437.510231042,1.0,1.0
5123371570000,50878.0,84181.0,36848.0,H,WATTENBERG,18671.0,2013-11-01,3795.0,4517.15,11024.0,NOBLE ENERGY,63W,NIOBRARA,11104.0,07N,2.0,7229.0,6696.0,WAHLERT,AC23-68HN,0.0,3303642.9684685743,1.0,1.0
5123371590000,47342.0,83948.0,33351.0,H,WATTENBERG,17428.0,2013-11-01,3636.0,4506.48,10772.0,NOBLE ENERGY,63W,NIOBRARA,10854.0,07N,2.0,7136.0,6602.0,WAHLERT,AC23-69-1HN,0.0,3106740.484619781,1.0,1.0
